Year,District Code,District Name,Neighborhood Code,Age,Immigrants,Emigrants
2015,10,Sant Martí,64,80-84,13,15
2015,10,Sant Martí,65,80-84,2,14
2015,10,Sant Martí,66,80-84,6,7
2015,10,Sant Martí,67,80-84,3,3
2015,10,Sant Martí,68,80-84,9,13
2015,10,Sant Martí,69,80-84,5,4
2015,10,Sant Martí,70,80-84,15,15
2015,10,Sant Martí,71,80-84,9,12
2015,10,Sant Martí,72,80-84,11,31
2015,10,Sant Martí,73,80-84,11,19
2015,99,No consta,99,80-84,0,0
2015,1,Ciutat Vella,1,85-89,7,17
2015,1,Ciutat Vella,2,85-89,2,10
2015,1,Ciutat Vella,3,85-89,2,13
2015,1,Ciutat Vella,4,85-89,5,18
2015,2,Eixample,5,85-89,14,13
2015,2,Eixample,6,85-89,15,20
2015,2,Eixample,7,85-89,14,21
2015,2,Eixample,8,85-89,14,22
2015,2,Eixample,9,85-89,15,25
2015,2,Eixample,10,85-89,7,22
2015,3,Sants-Montjuïc,11,85-89,10,41
2015,3,Sants-Montjuïc,12,85-89,1,0
2015,3,Sants-Montjuïc,13,85-89,9,15
2015,3,Sants-Montjuïc,14,85-89,9,4
2015,3,Sants-Montjuïc,15,85-89,6,6
2015,3,Sants-Montjuïc,16,85-89,5,10
2015,3,Sants-Montjuïc,17,85-89,4,16
2015,3,Sants-Montjuïc,18,85-89,17,21
2015,4,Les Corts,19,85-89,19,32
2015,4,Les Corts,20,85-89,9,16
2015,4,Les Corts,21,85-89,2,4
2015,5,Sarrià-Sant Gervasi,22,85-89,3,4
2015,5,Sarrià-Sant Gervasi,23,85-89,14,13
2015,5,Sarrià-Sant Gervasi,24,85-89,12,4
2015,5,Sarrià-Sant Gervasi,25,85-89,10,12
2015,5,Sarrià-Sant Gervasi,26,85-89,9,27
2015,5,Sarrià-Sant Gervasi,27,85-89,2,6
2015,6,Gràcia,28,85-89,2,8
2015,6,Gràcia,29,85-89,5,2
2015,6,Gràcia,30,85-89,6,6
2015,6,Gràcia,31,85-89,18,24
2015,6,Gràcia,32,85-89,13,16
2015,7,Horta-Guinardó,33,85-89,7,16
2015,7,Horta-Guinardó,34,85-89,3,5
2015,7,Horta-Guinardó,35,85-89,12,23
2015,7,Horta-Guinardó,36,85-89,1,3
2015,7,Horta-Guinardó,37,85-89,11,15
2015,7,Horta-Guinardó,38,85-89,3,4
2015,7,Horta-Guinardó,39,85-89,5,7
2015,7,Horta-Guinardó,40,85-89,5,3
2015,7,Horta-Guinardó,41,85-89,0,1
2015,7,Horta-Guinardó,42,85-89,0,0
2015,7,Horta-Guinardó,43,85-89,15,17
2015,8,Nou Barris,44,85-89,11,13
2015,8,Nou Barris,45,85-89,5,15
2015,8,Nou Barris,46,85-89,5,13
2015,8,Nou Barris,47,85-89,0,1
2015,8,Nou Barris,48,85-89,6,8
2015,8,Nou Barris,49,85-89,1,5
2015,8,Nou Barris,50,85-89,3,2
2015,8,Nou Barris,51,85-89,3,5
2015,8,Nou Barris,52,85-89,11,18
2015,8,Nou Barris,53,85-89,1,12
2015,8,Nou Barris,54,85-89,1,1
2015,8,Nou Barris,55,85-89,1,3
2015,8,Nou Barris,56,85-89,3,0
2015,9,Sant Andreu,57,85-89,1,5
2015,9,Sant Andreu,58,85-89,0,1
2015,9,Sant Andreu,59,85-89,2,8
2015,9,Sant Andreu,60,85-89,20,17
2015,9,Sant Andreu,61,85-89,10,16
2015,9,Sant Andreu,62,85-89,4,11
2015,9,Sant Andreu,63,85-89,3,14
2015,10,Sant Martí,64,85-89,12,15
2015,10,Sant Martí,65,85-89,4,12
2015,10,Sant Martí,66,85-89,5,5
2015,10,Sant Martí,67,85-89,2,3
2015,10,Sant Martí,68,85-89,5,18
2015,10,Sant Martí,69,85-89,7,10
2015,10,Sant Martí,70,85-89,4,21
2015,10,Sant Martí,71,85-89,2,7
2015,10,Sant Martí,72,85-89,8,22
2015,10,Sant Martí,73,85-89,7,21
2015,99,No consta,99,85-89,0,1
2015,1,Ciutat Vella,1,90-94,1,13
2015,1,Ciutat Vella,2,90-94,1,1
2015,1,Ciutat Vella,3,90-94,2,4
2015,1,Ciutat Vella,4,90-94,0,8
2015,2,Eixample,5,90-94,3,9
2015,2,Eixample,6,90-94,3,22
2015,2,Eixample,7,90-94,14,16
2015,2,Eixample,8,90-94,7,16
2015,2,Eixample,9,90-94,9,17
2015,2,Eixample,10,90-94,4,9
2015,3,Sants-Montjuïc,11,90-94,4,19
2015,3,Sants-Montjuïc,12,90-94,0,0
2015,3,Sants-Montjuïc,13,90-94,2,12
2015,3,Sants-Montjuïc,14,90-94,3,5
2015,3,Sants-Montjuïc,15,90-94,5,4
2015,3,Sants-Montjuïc,16,90-94,9,7
2015,3,Sants-Montjuïc,17,90-94,7,10
2015,3,Sants-Montjuïc,18,90-94,8,16
2015,4,Les Corts,19,90-94,5,13
2015,4,Les Corts,20,90-94,6,8
2015,4,Les Corts,21,90-94,0,2
2015,5,Sarrià-Sant Gervasi,22,90-94,0,3
2015,5,Sarrià-Sant Gervasi,23,90-94,6,7
2015,5,Sarrià-Sant Gervasi,24,90-94,6,6
2015,5,Sarrià-Sant Gervasi,25,90-94,2,4
2015,5,Sarrià-Sant Gervasi,26,90-94,8,8
2015,5,Sarrià-Sant Gervasi,27,90-94,4,9
2015,6,Gràcia,28,90-94,2,4
2015,6,Gràcia,29,90-94,1,0
2015,6,Gràcia,30,90-94,5,7
2015,6,Gràcia,31,90-94,8,10
2015,6,Gràcia,32,90-94,2,11
2015,7,Horta-Guinardó,33,90-94,7,8
2015,7,Horta-Guinardó,34,90-94,3,2
2015,7,Horta-Guinardó,35,90-94,6,16
2015,7,Horta-Guinardó,36,90-94,2,1
2015,7,Horta-Guinardó,37,90-94,3,7
2015,7,Horta-Guinardó,38,90-94,0,2
2015,7,Horta-Guinardó,39,90-94,2,2
2015,7,Horta-Guinardó,40,90-94,0,3
2015,7,Horta-Guinardó,41,90-94,0,2
2015,7,Horta-Guinardó,42,90-94,0,1
2015,7,Horta-Guinardó,43,90-94,8,8
2015,8,Nou Barris,44,90-94,5,8
2015,8,Nou Barris,45,90-94,5,9
2015,8,Nou Barris,46,90-94,2,11
2015,8,Nou Barris,47,90-94,0,1
2015,8,Nou Barris,48,90-94,3,5
2015,8,Nou Barris,49,90-94,1,2
2015,8,Nou Barris,50,90-94,2,2
2015,8,Nou Barris,51,90-94,1,4
2015,8,Nou Barris,52,90-94,3,9
2015,8,Nou Barris,53,90-94,1,2
2015,8,Nou Barris,54,90-94,0,0
2015,8,Nou Barris,55,90-94,0,5
2015,8,Nou Barris,56,90-94,1,0
2015,9,Sant Andreu,57,90-94,2,3
2015,9,Sant Andreu,58,90-94,0,2
2015,9,Sant Andreu,59,90-94,3,4
2015,9,Sant Andreu,60,90-94,6,18
2015,9,Sant Andreu,61,90-94,1,7
2015,9,Sant Andreu,62,90-94,1,7
2015,9,Sant Andreu,63,90-94,1,7
2015,10,Sant Martí,64,90-94,1,11
2015,10,Sant Martí,65,90-94,1,8
2015,10,Sant Martí,66,90-94,5,9
2015,10,Sant Martí,67,90-94,0,0
2015,10,Sant Martí,68,90-94,3,7
2015,10,Sant Martí,69,90-94,1,3
2015,10,Sant Martí,70,90-94,2,15
2015,10,Sant Martí,71,90-94,2,6
2015,10,Sant Martí,72,90-94,2,13
2015,10,Sant Martí,73,90-94,5,9
2015,99,No consta,99,90-94,0,0
2015,1,Ciutat Vella,1,95-99,0,4
2015,1,Ciutat Vella,2,95-99,1,1
2015,1,Ciutat Vella,3,95-99,0,0
2015,1,Ciutat Vella,4,95-99,0,2
2015,2,Eixample,5,95-99,0,6
2015,2,Eixample,6,95-99,4,1
2015,2,Eixample,7,95-99,2,5
2015,2,Eixample,8,95-99,2,5
2015,2,Eixample,9,95-99,0,10
2015,2,Eixample,10,95-99,3,4
2015,3,Sants-Montjuïc,11,95-99,0,3
2015,3,Sants-Montjuïc,12,95-99,0,0
2015,3,Sants-Montjuïc,13,95-99,1,1
2015,3,Sants-Montjuïc,14,95-99,0,1
2015,3,Sants-Montjuïc,15,95-99,1,0
2015,3,Sants-Montjuïc,16,95-99,1,1
2015,3,Sants-Montjuïc,17,95-99,2,3
2015,3,Sants-Montjuïc,18,95-99,1,5
2015,4,Les Corts,19,95-99,2,2
2015,4,Les Corts,20,95-99,2,4
2015,4,Les Corts,21,95-99,0,1
2015,5,Sarrià-Sant Gervasi,22,95-99,0,0
2015,5,Sarrià-Sant Gervasi,23,95-99,1,2
2015,5,Sarrià-Sant Gervasi,24,95-99,1,1
2015,5,Sarrià-Sant Gervasi,25,95-99,1,0
2015,5,Sarrià-Sant Gervasi,26,95-99,4,2
2015,5,Sarrià-Sant Gervasi,27,95-99,1,1
2015,6,Gràcia,28,95-99,0,0
2015,6,Gràcia,29,95-99,1,0
2015,6,Gràcia,30,95-99,1,0
2015,6,Gràcia,31,95-99,3,2
2015,6,Gràcia,32,95-99,2,9
2015,7,Horta-Guinardó,33,95-99,4,1
2015,7,Horta-Guinardó,34,95-99,0,0
2015,7,Horta-Guinardó,35,95-99,0,4
2015,7,Horta-Guinardó,36,95-99,1,1
2015,7,Horta-Guinardó,37,95-99,0,0
2015,7,Horta-Guinardó,38,95-99,0,0
2015,7,Horta-Guinardó,39,95-99,0,0
2015,7,Horta-Guinardó,40,95-99,0,1
2015,7,Horta-Guinardó,41,95-99,0,1
2015,7,Horta-Guinardó,42,95-99,0,0
2015,7,Horta-Guinardó,43,95-99,1,1
2015,8,Nou Barris,44,95-99,0,0
2015,8,Nou Barris,45,95-99,2,5
2015,8,Nou Barris,46,95-99,0,3
2015,8,Nou Barris,47,95-99,0,0
2015,8,Nou Barris,48,95-99,0,1
2015,8,Nou Barris,49,95-99,0,0
2015,8,Nou Barris,50,95-99,1,3
2015,8,Nou Barris,51,95-99,0,1
2015,8,Nou Barris,52,95-99,0,2
2015,8,Nou Barris,53,95-99,0,0
2015,8,Nou Barris,54,95-99,0,0
2015,8,Nou Barris,55,95-99,0,0
2015,8,Nou Barris,56,95-99,0,0
2015,9,Sant Andreu,57,95-99,0,0
2015,9,Sant Andreu,58,95-99,0,0
2015,9,Sant Andreu,59,95-99,0,0
2015,9,Sant Andreu,60,95-99,0,6
2015,9,Sant Andreu,61,95-99,2,1
2015,9,Sant Andreu,62,95-99,1,5
2015,9,Sant Andreu,63,95-99,1,2
2015,10,Sant Martí,64,95-99,1,2
2015,10,Sant Martí,65,95-99,1,1
2015,10,Sant Martí,66,95-99,0,4
2015,10,Sant Martí,67,95-99,0,0
2015,10,Sant Martí,68,95-99,0,0
2015,10,Sant Martí,69,95-99,0,1
2015,10,Sant Martí,70,95-99,1,0
2015,10,Sant Martí,71,95-99,0,0
2015,10,Sant Martí,72,95-99,1,2
2015,10,Sant Martí,73,95-99,1,2
2015,99,No consta,99,95-99,0,0
2015,1,Ciutat Vella,1,>=100,1,1
2015,1,Ciutat Vella,2,>=100,0,0
2015,1,Ciutat Vella,3,>=100,0,0
2015,1,Ciutat Vella,4,>=100,0,0
2015,2,Eixample,5,>=100,0,2
2015,2,Eixample,6,>=100,1,1
2015,2,Eixample,7,>=100,0,1
2015,2,Eixample,8,>=100,0,1
2015,2,Eixample,9,>=100,0,0
2015,2,Eixample,10,>=100,0,0
2015,3,Sants-Montjuïc,11,>=100,0,0
2015,3,Sants-Montjuïc,12,>=100,0,0
2015,3,Sants-Montjuïc,13,>=100,0,0
2015,3,Sants-Montjuïc,14,>=100,1,0
2015,3,Sants-Montjuïc,15,>=100,0,0
2015,3,Sants-Montjuïc,16,>=100,0,0
2015,3,Sants-Montjuïc,17,>=100,2,0
2015,3,Sants-Montjuïc,18,>=100,1,0
2015,4,Les Corts,19,>=100,0,0
2015,4,Les Corts,20,>=100,1,1
2015,4,Les Corts,21,>=100,0,0
2015,5,Sarrià-Sant Gervasi,22,>=100,0,0
2015,5,Sarrià-Sant Gervasi,23,>=100,0,0
2015,5,Sarrià-Sant Gervasi,24,>=100,0,0
2015,5,Sarrià-Sant Gervasi,25,>=100,0,0
2015,5,Sarrià-Sant Gervasi,26,>=100,0,1
2015,5,Sarrià-Sant Gervasi,27,>=100,0,0
2015,6,Gràcia,28,>=100,0,0
2015,6,Gràcia,29,>=100,0,0
2015,6,Gràcia,30,>=100,1,0
2015,6,Gràcia,31,>=100,1,1
2015,6,Gràcia,32,>=100,0,0
2015,7,Horta-Guinardó,33,>=100,0,0
2015,7,Horta-Guinardó,34,>=100,0,0
2015,7,Horta-Guinardó,35,>=100,0,1
2015,7,Horta-Guinardó,36,>=100,0,0
2015,7,Horta-Guinardó,37,>=100,0,0
2015,7,Horta-Guinardó,38,>=100,0,0
2015,7,Horta-Guinardó,39,>=100,0,1
2015,7,Horta-Guinardó,40,>=100,0,0
2015,7,Horta-Guinardó,41,>=100,0,0
2015,7,Horta-Guinardó,42,>=100,0,0
2015,7,Horta-Guinardó,43,>=100,0,0
2015,8,Nou Barris,44,>=100,0,0
2015,8,Nou Barris,45,>=100,0,0
2015,8,Nou Barris,46,>=100,0,0
2015,8,Nou Barris,47,>=100,0,0
2015,8,Nou Barris,48,>=100,0,0
2015,8,Nou Barris,49,>=100,0,0
2015,8,Nou Barris,50,>=100,0,0
2015,8,Nou Barris,51,>=100,0,0
2015,8,Nou Barris,52,>=100,0,1
2015,8,Nou Barris,53,>=100,0,0
2015,8,Nou Barris,54,>=100,0,0
2015,8,Nou Barris,55,>=100,0,0
2015,8,Nou Barris,56,>=100,0,0
2015,9,Sant Andreu,57,>=100,0,0
2015,9,Sant Andreu,58,>=100,0,0
2015,9,Sant Andreu,59,>=100,0,0
2015,9,Sant Andreu,60,>=100,0,0
2015,9,Sant Andreu,61,>=100,0,1
2015,9,Sant Andreu,62,>=100,1,1
2015,9,Sant Andreu,63,>=100,0,0
2015,10,Sant Martí,64,>=100,0,1
2015,10,Sant Martí,65,>=100,0,0
2015,10,Sant Martí,66,>=100,0,1
2015,10,Sant Martí,67,>=100,0,0
2015,10,Sant Martí,68,>=100,0,0
2015,10,Sant Martí,69,>=100,0,0
2015,10,Sant Martí,70,>=100,0,1
2015,10,Sant Martí,71,>=100,0,0
2015,10,Sant Martí,72,>=100,0,0
2015,10,Sant Martí,73,>=100,0,0
2015,99,No consta,99,>=100,0,0
